code,year,subject,practice_count,test_count,baseline_pass,quality_pass,shared_source,cross_bank_duplicates,generic_items,truncated_items,missing_feedback,missing_audio,missing_visual_alt,option_mismatch,practice_answer_spread,test_answer_spread,practice_path,test_path,issues
AC9M3A01,3,math,8,8,false,false,false,0,0,0,16,0,0,0,0,0,quiz/year-3/math/ac9m3a01/practice/questions.js,quiz/year-3/math/ac9m3a01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback
AC9M3A02,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3a02/practice/questions.js,quiz/year-3/math/ac9m3a02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3A03,3,math,8,8,false,false,false,0,0,0,16,0,0,0,0,0,quiz/year-3/math/ac9m3a03/practice/questions.js,quiz/year-3/math/ac9m3a03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback
AC9M3M01,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3m01/practice/questions.js,quiz/year-3/math/ac9m3m01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3M02,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3m02/practice/questions.js,quiz/year-3/math/ac9m3m02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3M03,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3m03/practice/questions.js,quiz/year-3/math/ac9m3m03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3M04,3,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-3/math/ac9m3m04/practice/questions.js,quiz/year-3/math/ac9m3m04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3M05,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3m05/practice/questions.js,quiz/year-3/math/ac9m3m05/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3M06,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3m06/practice/questions.js,quiz/year-3/math/ac9m3m06/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3N01,3,math,8,8,false,false,false,0,0,0,16,0,0,0,0,0,quiz/year-3/math/ac9m3n01/practice/questions.js,quiz/year-3/math/ac9m3n01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback
AC9M3N02,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3n02/practice/questions.js,quiz/year-3/math/ac9m3n02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3N03,3,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-3/math/ac9m3n03/practice/questions.js,quiz/year-3/math/ac9m3n03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3N04,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3n04/practice/questions.js,quiz/year-3/math/ac9m3n04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3N05,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3n05/practice/questions.js,quiz/year-3/math/ac9m3n05/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3N06,3,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-3/math/ac9m3n06/practice/questions.js,quiz/year-3/math/ac9m3n06/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3N07,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3n07/practice/questions.js,quiz/year-3/math/ac9m3n07/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3P01,3,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-3/math/ac9m3p01/practice/questions.js,quiz/year-3/math/ac9m3p01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3P02,3,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-3/math/ac9m3p02/practice/questions.js,quiz/year-3/math/ac9m3p02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3SP01,3,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-3/math/ac9m3sp01/practice/questions.js,quiz/year-3/math/ac9m3sp01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3SP02,3,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-3/math/ac9m3sp02/practice/questions.js,quiz/year-3/math/ac9m3sp02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3ST01,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3st01/practice/questions.js,quiz/year-3/math/ac9m3st01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3ST02,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3st02/practice/questions.js,quiz/year-3/math/ac9m3st02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M3ST03,3,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/math/ac9m3st03/practice/questions.js,quiz/year-3/math/ac9m3st03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3H01,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3h01/practice/questions.js,quiz/year-3/science/ac9s3h01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3H02,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3h02/practice/questions.js,quiz/year-3/science/ac9s3h02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3I01,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3i01/practice/questions.js,quiz/year-3/science/ac9s3i01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3I02,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3i02/practice/questions.js,quiz/year-3/science/ac9s3i02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3I03,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3i03/practice/questions.js,quiz/year-3/science/ac9s3i03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3I04,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3i04/practice/questions.js,quiz/year-3/science/ac9s3i04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3I05,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3i05/practice/questions.js,quiz/year-3/science/ac9s3i05/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3I06,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3i06/practice/questions.js,quiz/year-3/science/ac9s3i06/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3U01,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3u01/practice/questions.js,quiz/year-3/science/ac9s3u01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3U02,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3u02/practice/questions.js,quiz/year-3/science/ac9s3u02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3U03,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3u03/practice/questions.js,quiz/year-3/science/ac9s3u03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S3U04,3,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-3/science/ac9s3u04/practice/questions.js,quiz/year-3/science/ac9s3u04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9E3LA01,3,english,8,8,false,false,false,0,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3la01/practice/questions.js,quiz/year-3/english/ac9e3la01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback
AC9E3LA02,3,english,8,8,false,false,false,6,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3la02/practice/questions.js,quiz/year-3/english/ac9e3la02/test/questions.js,practice below 24; dedicated test below 16; 6 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LA03,3,english,8,8,false,false,false,6,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3la03/practice/questions.js,quiz/year-3/english/ac9e3la03/test/questions.js,practice below 24; dedicated test below 16; 6 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LA04,3,english,8,8,false,false,false,7,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3la04/practice/questions.js,quiz/year-3/english/ac9e3la04/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback
AC9E3LA05,3,english,8,8,false,false,false,7,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3la05/practice/questions.js,quiz/year-3/english/ac9e3la05/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LA06,3,english,8,8,false,false,false,5,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3la06/practice/questions.js,quiz/year-3/english/ac9e3la06/test/questions.js,practice below 24; dedicated test below 16; 5 practice/test duplicate prompts; missing summary + hint feedback
AC9E3LA07,3,english,8,8,false,false,false,6,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3la07/practice/questions.js,quiz/year-3/english/ac9e3la07/test/questions.js,practice below 24; dedicated test below 16; 6 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LA08,3,english,8,8,false,false,false,5,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3la08/practice/questions.js,quiz/year-3/english/ac9e3la08/test/questions.js,practice below 24; dedicated test below 16; 5 practice/test duplicate prompts; missing summary + hint feedback
AC9E3LA09,3,english,8,8,false,false,false,8,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3la09/practice/questions.js,quiz/year-3/english/ac9e3la09/test/questions.js,practice below 24; dedicated test below 16; 8 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LA10,3,english,8,8,false,false,false,6,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3la10/practice/questions.js,quiz/year-3/english/ac9e3la10/test/questions.js,practice below 24; dedicated test below 16; 6 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LA11,3,english,8,8,false,false,false,7,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3la11/practice/questions.js,quiz/year-3/english/ac9e3la11/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LE01,3,english,8,8,false,false,false,7,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3le01/practice/questions.js,quiz/year-3/english/ac9e3le01/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback
AC9E3LE02,3,english,8,8,false,false,false,5,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3le02/practice/questions.js,quiz/year-3/english/ac9e3le02/test/questions.js,practice below 24; dedicated test below 16; 5 practice/test duplicate prompts; missing summary + hint feedback
AC9E3LE03,3,english,8,8,false,false,false,8,0,0,16,0,0,4,2,2,quiz/year-3/english/ac9e3le03/practice/questions.js,quiz/year-3/english/ac9e3le03/test/questions.js,practice below 24; dedicated test below 16; 8 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9E3LE04,3,english,8,8,false,false,false,7,0,0,16,0,0,4,0,0,quiz/year-3/english/ac9e3le04/practice/questions.js,quiz/year-3/english/ac9e3le04/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LE05,3,english,8,8,false,false,false,5,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3le05/practice/questions.js,quiz/year-3/english/ac9e3le05/test/questions.js,practice below 24; dedicated test below 16; 5 practice/test duplicate prompts; missing summary + hint feedback
AC9E3LY01,3,english,8,8,false,false,false,6,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3ly01/practice/questions.js,quiz/year-3/english/ac9e3ly01/test/questions.js,practice below 24; dedicated test below 16; 6 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LY02,3,english,8,8,false,false,false,5,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3ly02/practice/questions.js,quiz/year-3/english/ac9e3ly02/test/questions.js,practice below 24; dedicated test below 16; 5 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LY03,3,english,8,8,false,false,false,7,0,4,16,0,0,0,0,0,quiz/year-3/english/ac9e3ly03/practice/questions.js,quiz/year-3/english/ac9e3ly03/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; truncated prompt or answer text; missing summary + hint feedback
AC9E3LY04,3,english,8,8,false,false,false,8,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3ly04/practice/questions.js,quiz/year-3/english/ac9e3ly04/test/questions.js,practice below 24; dedicated test below 16; 8 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LY05,3,english,8,8,false,false,false,6,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3ly05/practice/questions.js,quiz/year-3/english/ac9e3ly05/test/questions.js,practice below 24; dedicated test below 16; 6 practice/test duplicate prompts; missing summary + hint feedback
AC9E3LY06,3,english,8,8,false,false,false,7,0,0,16,0,0,2,0,0,quiz/year-3/english/ac9e3ly06/practice/questions.js,quiz/year-3/english/ac9e3ly06/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
